豌,8,4,4,5
碟,7,6,1,2
腋,5,3,4,4
佰,4,3,0,2
媲,5,5,2,6
廉,5,4,4,4
尘,2,2,2,1
去,3,1,1,1
纵,2,2,2,5
纺,4,2,2,4
蚌,6,4,1,0
歷,5,5,2,5
凛,7,5,4,2
海,4,2,5,2
蓄,7,5,2,2
除,3,3,5,3
镗,8,7,1,3
產,5,2,2,3
緩,6,1,5,7
须,2,3,1,5
癜,8,7,4,5
熏,6,3,4,2
逅,5,4,1,3
殷,7,5,2,4
药,4,3,2,4
株,3,2,2,3
伪,1,3,3,2
模,6,6,2,2
契,5,4,2,2
辖,9,4,1,3
屯,2,5,0,1
爱,4,2,3,4
絨,4,2,4,5
惜,5,5,1,1
机,3,3,1,2
炒,0,3,4,4
蜗,6,7,3,1
懋,4,4,5,6
返,3,2,2,4
雷,5,6,5,0
礼,2,3,2,1
兼,4,3,3,3
狮,2,6,2,3
珠,5,2,1,2
伞,1,2,2,2
邹,5,2,2,3
贪,2,4,3,3
鸟,3,3,3,1
延,5,3,1,3
绥,4,0,3,7
栈,3,2,2,2
拟,1,3,3,3
鷗,13,10,4,2
核,3,3,3,4
假,7,4,1,2
腕,7,4,4,5
洪,2,2,3,2
矗,18,9,0,0
还,3,2,2,2
脸,5,3,4,3
缴,8,4,3,7
京,3,3,3,1
喀,6,4,2,4
贴,4,6,1,1
曾,5,5,2,2
旋,6,3,3,4
樣,6,3,5,4
溝,6,5,3,2
創,5,7,3,2
轴,6,4,0,1
腻,7,6,4,2
杭,4,3,2,2
晚,7,6,0,3
锺,10,4,0,3
做,4,4,1,3
驿,6,4,2,1
伶,1,2,3,3
助,5,4,1,1
檀,10,7,2,1
厰,5,6,3,4
训,1,4,1,2
并,2,2,1,2
杆,3,2,1,1
灯,1,2,3,2
铅,7,5,0,3
茸,4,4,0,1
舌,4,3,0,1
谨,8,6,1,1
俗,2,3,2,3
願,9,6,3,5
小,0,1,2,1
陌,5,3,2,2
税,4,5,2,4
纯,5,3,0,3
连,5,2,1,2
择,4,2,2,2
蚝,6,4,1,1
碼,7,5,4,2
豐,11,7,1,1
沥,2,3,3,3
邀,8,5,4,5
将,2,2,4,3
头,1,1,3,1
肤,5,3,2,2
铨,6,3,1,3
阜,5,4,0,1
分,1,2,2,2
宏,3,0,2,4
全,3,2,1,1
坤,5,4,0,0
劉,4,6,5,5
崔,5,5,1,1
荡,3,3,3,4
米,1,1,2,2
巅,9,9,2,3
强,8,8,2,0
盧,8,10,0,3
茅,3,3,1,3
龟,5,4,0,2
否,3,3,1,1
喽,4,3,3,4
耕,5,3,1,2
莅,3,3,2,2
申,3,3,0,0
陇,3,3,3,3
礴,9,8,6,2
充,3,2,1,2
精,7,4,3,3
暉,9,7,0,0
公,1,0,2,2
考,4,3,1,1
酵,8,6,1,3
避,9,6,3,3
髓,14,9,3,6
道,7,3,2,3
鰲,9,6,5,6
移,3,1,3,6
活,4,3,2,2
報,6,4,3,2
犯,2,3,2,2
黄,5,5,1,1
失,2,2,1,2
汾,1,2,4,3
扇,4,4,5,3
党,4,7,1,2
計,6,3,1,0
析,2,3,1,3
順,5,5,1,3
镶,11,8,2,6
吹,3,3,1,3
奈,3,2,3,2
馒,7,7,1,4
裡,6,4,2,2
答,5,5,2,3
收,1,2,1,3
称,2,2,3,5
坎,3,2,1,3
愿,4,5,4,4
燕,6,7,3,3
叶,3,3,0,0
葫,7,7,1,1
舶,5,4,3,3
俏,3,4,2,3
癸,3,1,3,4
虚,4,5,1,4
祐,4,3,2,2
淅,2,3,3,4
貌,4,5,2,7
仅,1,1,1,2
購,10,7,2,2
惟,4,3,2,2
呈,5,3,0,0
肖,3,3,2,2
紡,4,3,4,4
欢,2,1,2,4
短,6,3,2,3
钙,6,4,1,2
病,3,3,4,2
持,4,3,3,1
划,1,3,3,1
崂,4,9,1,1
闵,2,2,4,1
贡,3,4,1,1
矢,2,1,1,2
樾,5,5,3,4
脖,7,6,2,2
辟,7,5,2,2
解,7,6,2,5
朕,5,3,3,3
赵,3,2,2,2
控,4,2,3,4
軒,7,4,0,0
拱,3,3,2,2
影,6,5,3,4
剿,4,5,5,4
项,4,4,1,2
荐,4,4,1,2
华,2,5,0,2
濱,6,3,4,6
帅,1,5,1,1
八,0,0,1,1
魔,8,5,4,6
峭,4,6,2,2
为,1,2,3,1
靛,9,4,3,4
车,3,1,0,1
与,3,2,1,0
硒,6,6,0,2
虬,4,5,1,0
绸,7,5,1,4
孔,3,3,1,1
蜘,7,6,2,2
账,2,4,2,3
约,3,1,2,4
荤,5,5,0,1
甸,4,4,1,1
在,3,2,0,1
柏,4,3,1,2
昕,4,4,0,2
频,4,6,1,4
製,4,6,4,4
野,7,4,2,2
彌,5,6,7,5
徐,2,3,3,4
麒,9,8,2,4
視,6,5,2,2
熱,6,6,4,3
唐,6,5,1,1
占,3,3,0,0
徳,3,7,2,3
懒,5,7,3,5
束,3,3,1,1
跳,5,6,2,3
拐,4,5,2,2
害,6,3,1,2
起,6,4,1,1
玄,3,0,2,2
侗,4,5,1,1
忧,2,3,2,2
渣,5,3,3,2
切,3,4,1,1
遨,7,4,3,4
舱,4,5,5,3
梭,3,1,4,5
陆,4,4,2,1
湃,7,1,2,3
稼,3,2,4,8
然,2,1,6,5
阅,4,6,3,2
缕,4,1,3,7
薬,5,5,3,4
烛,3,4,3,2
隨,9,5,4,4
黑,4,3,4,2
泸,3,3,2,2
随,7,4,4,4
茵,4,5,1,1
蚕,5,4,2,1
菁,7,5,1,1
簘,6,7,3,5
尝,4,3,2,2
脂,7,6,1,2
配,7,6,0,1
涂,2,2,5,3
绝,6,4,0,5
沁,0,1,4,2
截,6,4,3,2
吊,3,5,1,0
瓷,3,3,3,5
五,3,2,0,0
欲,3,3,3,5
颍,4,6,3,5
征,3,3,0,2
扎,2,3,1,1
炖,3,4,2,2
闽,4,5,3,0
建,8,2,1,2
鹰,8,7,5,4
庙,4,4,1,1
顶,3,4,2,2
口,2,2,0,0
科,2,2,3,2
肽,4,3,3,2
裝,5,5,2,4
博,6,5,4,0
穗,5,5,4,3
味,4,3,1,1
蘭,10,9,3,2
沏,3,4,3,2
您,1,3,4,5
冻,2,1,2,3
縁,5,3,5,7
酷,8,7,0,2
眀,7,4,1,1
氧,6,2,2,2
首,5,2,1,2
姆,4,2,4,2
澄,5,2,5,5
开,2,2,0,1
沙,0,2,4,3
兢,8,10,0,2
策,4,5,3,3
样,4,2,2,2
钨,6,4,2,3
方,2,2,2,1
尬,2,5,1,3
棉,5,6,2,2
禽,4,5,5,3
億,5,4,4,3
溪,4,1,6,6
铠,7,6,0,2
左,3,1,0,1
借,5,5,0,1
塱,8,5,3,2
兴,1,0,3,2
教,5,2,2,4
莘,4,3,2,1
宣,6,2,1,2
铁,5,3,1,4
呷,5,5,0,0
锈,6,4,1,6
鎮,9,4,3,3
庸,7,5,2,2
覺,10,8,2,5
奖,2,2,3,4
撈,3,7,6,6
鸣,5,5,3,1
到,4,3,2,1
波,2,2,3,4
菌,4,5,1,2
原,4,4,2,3
渡,4,3,4,3
未,2,1,1,1
帮,5,5,3,1
缪,4,3,5,9
检,3,2,4,3
偉,6,6,0,2
蚬,5,7,1,1
僧,5,6,2,3
偶,5,6,1,2
险,3,2,5,3
而,2,5,1,1
耳,3,2,0,1
氽,1,2,3,3
锌,6,2,2,3
艰,4,2,2,3
父,0,0,2,2
滞,3,8,3,2
忙,2,2,2,1
纬,5,2,1,3
斋,3,4,3,2
衬,2,2,4,2
觅,3,4,2,3
彰,6,3,2,4
渔,5,3,2,3
屎,3,3,2,3
皇,6,3,0,1
曲,3,4,0,0
飮,7,3,2,4
作,3,2,0,2
慎,6,4,2,2
飛,2,3,2,4
浙,2,3,3,4
廓,7,5,5,3
覚,6,6,2,2
華,5,5,0,0
陕,3,2,4,3
蘇,6,6,4,5
骄,4,7,2,3
豚,4,3,3,5
盐,4,6,1,0
臺,9,6,1,1
割,6,5,2,2
峰,5,4,1,2
弯,4,5,4,2
垒,5,1,3,3
标,3,2,3,2
徒,3,3,1,3
下,1,1,1,0
曦,9,6,3,3
拌,3,2,2,2
萄,5,6,1,2
史,2,3,1,1
西,4,4,0,1
学,3,3,3,2
雍,7,2,2,4
泳,2,1,5,3
妈,4,3,2,2
頁,5,2,1,2
桶,5,4,3,2
养,3,3,2,3
题,7,6,2,3
锐,6,5,1,4
怕,3,3,1,2
惕,4,6,2,4
销,6,4,2,4
嫣,6,4,5,3
璀,8,6,1,1
碳,5,6,2,4
擦,6,2,6,8
产,2,1,2,2
荊,3,6,1,1
骊,6,7,5,0
筑,6,5,2,3
膨,8,5,2,5
兜,6,6,0,4
池,1,4,3,2
油,3,3,2,1
亩,4,3,1,0
垂,4,4,0,1
馈,5,7,1,4
们,1,3,2,1
癫,9,7,4,4
臊,10,9,2,2
必,0,2,2,2
秦,4,2,2,3
郎,4,3,4,2
尿,3,3,2,3
谛,4,6,4,2
旁,4,4,4,2
歇,6,6,3,5
员,3,5,1,1
冀,7,8,1,3
近,3,3,1,3
廠,5,6,4,4
啸,5,5,1,1
戴,7,7,3,2
李,3,2,2,2
绚,6,3,1,4
掬,3,3,4,4
藩,6,6,4,3
总,2,3,3,2
救,2,1,4,5
汀,1,1,3,1
蜒,8,6,2,3
播,6,5,3,3
片,2,3,0,1
淇,4,2,3,2
祖,5,3,2,1
触,7,6,2,3
暑,8,5,0,1
衡,7,6,2,5
珺,8,5,0,1
次,1,1,2,4
什,1,2,0,1
侬,1,4,1,4
清,6,3,3,2
菱,4,3,2,3
干,2,1,0,0
食,3,3,3,3
织,4,2,1,4
玛,6,4,1,0
佛,3,6,1,2
纠,2,2,0,4
匠,3,3,0,2
尕,2,3,2,3
閤,9,7,2,1
涌,4,3,4,2
箂,3,5,4,5
鹿,5,6,1,3
胖,5,3,2,2
替,7,4,2,2
蝶,7,7,2,1
仟,2,2,0,2
业,1,2,1,1
畫,9,5,0,0
爆,5,6,6,5
疙,4,2,2,3
鹅,4,5,6,4
包,4,3,1,1
受,3,2,3,3
音,5,2,2,1
邯,4,3,2,1
撞,8,4,3,2
阵,4,2,2,2
輕,8,4,3,3
云,3,0,1,1
绕,6,5,0,5
例,2,3,2,3
索,4,4,3,3
绪,7,3,0,4
玮,6,3,1,0
铺,7,4,2,2
需,4,7,6,1
媒,5,3,2,3
按,3,1,3,5
革,5,5,0,0
告,4,3,0,1
喬,6,8,2,2
裘,2,2,5,6
訪,7,4,3,1
軸,8,6,0,0
忠,2,4,2,1
領,6,3,4,4
泓,4,3,4,2
詳,8,3,2,1
觳,11,8,2,5
逊,4,3,4,3
费,4,8,2,2
種,8,4,1,3
壽,9,5,2,1
氏,2,2,1,3
妥,2,0,3,4
拖,3,5,2,3
璎,6,7,3,4
昌,6,4,0,0
胶,4,2,4,3
臭,5,3,2,2
嫁,3,1,4,8
老,3,3,0,2
犬,1,1,2,1
暮,8,7,1,1
哺,6,5,2,0
澈,6,2,5,5
诱,4,4,2,5
础,5,7,0,1
促,3,4,1,2
扔,3,3,1,3
汗,2,1,2,1
诈,4,2,1,2
卡,2,2,1,0
豹,1,2,4,6
晖,7,5,0,1
葛,6,7,2,2
绅,5,3,0,3
皓,7,5,0,2
峪,3,5,2,2
态,1,2,4,2
定,3,1,2,3
改,4,2,1,2
崛,5,10,0,1
冉,3,3,1,0
报,3,3,3,2
仰,1,4,1,3
慕,5,6,3,2
绞,3,0,3,5
廳,10,11,3,4
栗,4,5,1,1
湾,4,5,6,3
页,2,3,1,2
阔,5,5,4,2
倾,3,6,1,4
丝,1,0,2,6
住,3,2,1,1
丰,3,1,0,0
耗,6,2,1,2
哨,5,5,2,2
浑,4,3,2,2
睿,7,6,3,2
碗,7,4,3,5
审,4,3,1,2
绿,5,2,3,5
企,2,3,1,1
遠,6,5,2,4
刹,1,3,4,2
凉,3,3,4,2
肝,5,3,1,1
超,6,6,2,2
式,3,2,2,0
昂,4,5,1,2
洲,0,3,4,3
液,2,1,5,4
澳,3,5,6,5
绮,6,4,2,4
督,7,4,3,2
罩,7,8,0,0
梵,4,4,3,3
铜,7,5,1,2
厌,2,2,2,2
學,7,5,3,5
肆,10,3,1,1
戏,2,1,3,2
志,2,2,2,1
富,7,5,1,2
悔,4,3,4,2
同,4,4,1,0
茗,4,4,1,2
累,5,4,3,3
额,6,5,3,6
休,1,2,1,2
緹,7,4,3,4
芝,3,2,2,1
嗜,8,7,0,2
也,1,4,1,1
佳,4,3,0,1
欧,3,2,2,4
溧,4,5,3,2
数,3,1,4,6
迦,5,5,2,2
艮,3,2,1,2
枪,3,4,3,2
杖,2,2,2,2
型,4,5,1,1
严,2,3,1,2
昇,4,5,0,2
婴,3,6,3,4
赖,5,6,2,4
确,7,5,1,4
韵,6,3,4,3
坦,6,3,0,0
背,5,5,1,3
昨,6,3,0,1
搬,6,5,5,5
取,4,2,1,2
筷,4,5,3,4
己,3,2,0,0
莲,6,4,1,2
葚,7,7,0,1
紅,4,2,2,3
具,5,2,1,1
甲,3,3,0,0
膳,9,5,3,3
权,2,1,2,2
孤,3,4,3,4
桥,2,5,2,4
泉,4,3,2,3
古,3,3,0,0
磐,8,6,4,5
鞋,9,7,0,0
圃,6,5,2,0
鉑,6,3,2,3
鹫,8,8,7,3
手,3,1,1,1
放,3,2,3,3
康,4,3,4,3
瀑,5,5,6,4
螺,8,7,4,3
嘟,8,6,2,2
元,3,2,0,1
譜,10,6,3,2
网,1,2,3,2
疲,3,3,3,4
雁,5,4,1,3
霜,7,6,6,1
衙,7,6,1,2
塑,7,6,2,2
旯,5,4,0,1
鴐,8,7,5,3
帆,3,5,2,1
币,1,4,1,1
吞,4,3,1,1
研,5,4,0,2
灭,1,1,2,2
从,0,2,2,2
琦,7,5,2,1
霄,5,6,7,2
甩,4,4,1,0
尧,4,5,0,2
晌,6,7,1,1
饮,2,2,1,6
兵,2,2,1,2
函,2,3,3,3
姚,2,2,3,5
冒,7,4,1,0
唤,5,5,2,3
敢,5,2,1,4
赌,6,6,1,2
较,4,1,3,3
润,4,3,4,1
底,3,3,3,4
翅,4,3,5,3
埔,6,4,2,0
炸,3,2,2,3
勁,4,3,4,4
焊,5,4,2,2
蓬,7,4,2,3
勘,7,7,1,2
芽,3,4,1,1
册,3,4,2,2
嬉,8,5,2,3
動,8,5,1,2
港,5,4,3,2
桨,2,2,3,4
罐,12,11,1,2
耀,8,7,6,5
庐,3,3,2,2
蓟,6,7,1,2
儲,10,6,1,2
莼,6,5,0,3
友,2,0,1,2
荫,5,5,3,2
瑰,8,3,1,3
溶,3,2,5,5
弘,4,3,2,1
涮,3,7,4,2
足,3,3,1,1
芊,3,3,0,1
盆,3,6,2,2
我,1,2,3,3
粉,2,3,4,4
蕉,5,4,4,2
璜,8,6,1,1
净,4,2,2,3
享,5,3,2,1
輪,8,8,2,1
榄,4,7,2,3
玉,3,1,1,0
軟,6,4,1,3
復,5,3,1,5
横,6,6,2,2
斯,5,4,1,3
稻,6,3,3,5
练,4,2,0,3
释,5,2,3,3
诀,3,3,2,2
寒,4,2,4,4
朽,3,3,2,1
羿,3,4,4,3
级,4,1,1,6
之,1,0,2,2
車,5,3,0,0
偭,5,6,0,2
蕭,9,10,0,1
钜,7,3,0,2
棱,4,2,3,4
蚊,4,3,3,1
金,3,2,2,2
粱,2,4,6,5
聚,4,3,2,6
群,8,5,1,2
當,6,8,1,1
副,6,7,1,0
斤,1,2,0,2
幺,0,0,2,3
途,4,3,4,3
钰,6,2,1,2
兒,5,4,0,2
茂,2,4,1,2
嶺,7,6,4,4
竿,4,3,1,2
赐,5,8,2,4
举,3,1,3,2
系,2,2,3,4
軍,6,5,0,0
氡,4,1,4,3
架,4,5,2,2
婚,6,4,2,5
饺,2,1,3,5
寰,6,7,2,5
终,3,0,3,5
幸,4,2,1,1
柄,3,3,3,2
玻,5,3,1,3
牵,4,4,1,2
不,1,1,1,1
现,5,5,0,1
釉,5,4,2,2
湯,5,5,3,4
斗,1,1,2,0
酝,7,4,1,2
济,1,2,4,3
傷,6,6,1,5
跨,8,7,2,1
妹,3,1,2,3
诉,2,3,2,3
橙,6,3,4,5
可,3,3,1,0
梅,5,3,4,2
能,4,6,3,5
钎,5,2,0,3
禅,5,4,3,2
折,2,3,1,3
迠,5,4,1,1
焦,4,2,4,2
辱,4,4,3,4
揭,6,6,3,3
浣,4,2,3,4
烯,2,4,4,4
夹,2,1,2,2
塔,6,6,1,1
裁,3,3,4,4
哆,4,2,2,4
字,3,1,2,3
军,4,3,0,1
瞿,12,6,1,1
啼,5,7,3,1
鸥,5,4,4,2
築,7,6,3,4
傳,5,5,3,1
舘,9,7,2,4
瑞,6,8,1,1
范,3,4,3,1
沧,2,3,4,2
声,4,4,0,1
噪,9,9,1,1
情,6,4,2,2
秘,1,2,4,4
漠,5,5,3,2
青,6,3,1,1
负,2,3,1,3
浓,1,3,3,4
蔽,3,5,4,4
桑,4,1,4,4
董,8,5,0,1
俩,2,3,2,3
聆,4,3,3,3
焰,5,4,3,4
疚,2,1,3,3
邺,2,3,3,2
菇,5,5,1,2
各,3,2,1,2
碑,7,6,0,3
鳥,5,3,4,2
枇,3,3,1,3
吳,4,5,1,1
维,6,2,1,4
萌,7,6,1,1
眸,7,3,1,2
校,2,1,4,3
栅,4,5,3,3
牌,6,7,0,3
继,4,2,2,5
昔,5,4,0,0
衞,8,9,2,2
草,5,5,0,0
罕,4,5,0,1
聊,4,6,1,3
闹,3,5,4,0
氩,5,3,2,2
環,8,8,1,3
鎖,7,4,5,4
入,0,0,1,1
钻,6,4,0,2
颐,6,8,1,2
你,1,2,2,4
麺,9,6,1,3
肚,5,3,1,1
募,6,7,2,2
鴻,7,4,6,3
匾,6,7,2,1
力,1,2,1,1
类,2,2,3,3
梦,3,2,3,4
驴,5,5,2,1
白,3,2,0,1
酸,6,4,3,5
瘩,5,6,3,2
喝,7,7,2,2
蜻,9,6,2,1
鸽,6,6,4,2
觀,14,12,1,2
夸,4,3,2,1
葉,5,6,1,1
阳,4,3,2,1
射,5,3,3,2
造,6,4,1,2
陳,5,4,3,2
性,3,2,1,2
缸,5,4,0,1
瀘,8,10,2,4
炳,2,3,4,3
玖,4,1,1,2
姑,4,3,1,2
罄,10,9,1,4
引,3,4,1,0
敦,6,3,3,3
立,2,0,2,1
攀,6,4,6,6
皙,5,5,1,4
赠,6,8,3,3
碱,7,6,1,3
据,6,6,1,2
间,4,4,2,0
秩,3,3,2,4
萃,3,5,3,2
多,2,0,2,4
年,3,2,0,1
盈,5,6,1,3
芬,2,4,2,2
橘,6,6,4,5
韶,8,6,3,2
驭,4,3,2,1
歳,4,5,3,3
芷,3,4,0,0
筹,6,4,3,2
裕,3,3,4,4
乐,2,2,2,2
斑,7,2,2,1
圜,7,9,1,3
托,3,4,1,2
盾,5,4,0,2
钧,4,2,2,4
问,3,4,2,0
魚,4,3,3,3
涧,4,4,4,1
圗,8,7,1,1
鼓,7,4,2,2
珲,7,4,0,1
渎,3,2,5,3
廖,3,4,6,7
菜,3,3,3,3
萦,4,5,3,3
裹,5,4,3,4
牦,5,2,0,2
喫,7,6,2,2
煌,6,4,2,3
娲,4,4,3,3
芦,3,4,1,1
尖,1,2,3,2
贯,4,6,1,1
照,6,6,4,2
赔,5,5,3,2
站,5,3,2,1
慶,5,5,4,5
件,2,2,0,2
亚,2,2,1,1
汛,2,2,3,1
吟,3,3,2,2
酪,7,6,1,3
荞,2,6,1,3
憨,5,3,3,5
卉,2,3,0,1
肿,5,5,1,1
顷,3,5,1,3
會,6,6,2,2
卓,5,4,0,0
更,4,2,1,1
零,3,4,8,2
鄂,8,7,3,1
琪,7,3,1,1
倦,4,4,3,3
萂,4,5,1,2
彻,3,5,1,3
靖,8,3,3,2
跌,6,6,1,2
潼,7,3,4,2
阑,4,5,4,2
扩,2,2,2,2
径,3,2,1,3
皆,5,4,0,3
着,7,3,1,1
患,4,6,2,1
慰,5,5,6,3
优,2,3,1,2
雄,6,2,2,3
映,5,5,1,1
伦,1,4,1,3
淋,2,2,4,3
里,5,3,0,0
罗,3,4,1,2
雪,5,4,5,0
台,3,2,1,1
廈,7,3,2,4
媛,5,0,4,6
措,6,5,1,1
厨,6,4,3,2
括,5,4,1,2
付,1,2,2,1
誉,6,2,4,2
亲,3,1,4,2
羔,3,1,4,2
砚,5,6,0,2
崖,6,6,0,1
黎,2,5,6,7
眷,6,3,2,2
瓢,6,8,4,4
恰,3,4,2,2
郸,5,4,3,2
电,4,4,0,0
艺,3,3,0,1
没,3,2,3,3
升,1,3,0,2
月,3,2,1,1
戈,1,2,2,1
杨,3,2,2,4
舍,4,4,1,2
盎,4,7,1,1
测,1,5,4,2
场,4,2,1,3
呱,3,5,2,3
辈,9,3,0,1
佣,3,4,1,1
密,2,4,4,4
腾,8,6,4,3
擀,8,7,2,2
魏,7,3,3,7
松,2,1,3,3
赂,4,5,2,3
坛,5,1,1,1
釜,3,1,3,3
矫,3,5,2,5
锁,4,5,2,4
連,7,4,1,1
蒙,4,5,2,4
沟,2,1,4,3
娃,5,2,1,2
來,1,3,3,3
夀,9,6,3,0
驶,5,6,2,1
棚,7,5,3,3
師,6,6,1,1
递,5,6,3,3
聲,10,8,1,4
嵩,7,9,2,0
濠,5,5,5,5
親,8,5,4,3
轨,5,3,0,2
扪,2,3,3,1
鄭,6,6,4,4
夕,1,0,1,2
錢,5,3,6,4
哗,4,7,0,2
聨,8,4,2,6
靶,8,9,0,0
省,4,4,2,2
眺,5,4,2,3
芳,3,4,2,1
盟,8,8,1,1
淀,3,1,4,4
泾,3,1,3,2
吏,3,3,1,1
右,3,2,0,1
难,5,2,2,2
廂,6,4,2,2
文,1,0,2,1
肢,5,3,2,2
攻,3,1,1,2
稽,7,7,2,4
梯,4,6,3,3
程,6,4,1,2
塘,8,6,1,1
典,3,4,1,1
就,5,5,4,2
奢,6,4,1,2
九,2,2,0,1
骨,6,5,1,3
竞,5,4,2,2
詩,8,4,3,0
熟,6,5,6,3
租,5,3,1,2
哦,3,4,3,3
效,2,0,4,4
兮,2,2,2,1
证,4,3,1,1
是,5,3,1,1
襲,13,7,5,5
沐,1,1,3,2
缤,5,2,2,7
她,2,4,2,3
巡,2,1,4,4
羞,6,3,1,1
霓,7,7,5,2
帽,8,7,2,0
樂,8,3,3,6
团,3,3,1,1
扣,3,3,1,1
妍,3,2,1,3
层,5,2,1,2
澐,5,3,8,2
稚,5,3,2,3
晨,6,5,1,4
喊,6,6,1,2
附,2,3,4,2
果,4,3,1,1
合,3,3,1,1
髪,7,1,2,6
章,6,3,2,1
晰,5,5,1,3
棕,4,2,4,4
牧,3,1,1,3
妲,5,2,1,2
独,3,4,2,2
两,2,4,3,2
过,3,2,3,1
淑,3,2,5,3
陀,3,3,3,4
祭,4,1,4,5
成,2,3,2,2
崇,4,4,3,3
细,5,3,0,3
愧,5,3,2,4
虎,5,5,0,4
陡,4,3,3,2
商,4,4,4,2
匹,3,3,0,1
枕,3,3,1,4
郑,3,2,4,3
任,2,3,0,2
辐,9,6,0,1
免,4,4,0,3
壘,11,10,0,0
锣,6,5,1,4
渴,5,5,4,3
驲,6,5,1,0
污,3,2,3,1
祸,4,5,4,2
朔,5,5,2,2
县,5,2,1,1
聪,5,5,3,3
哑,4,4,1,1
绗,4,2,1,5
歌,7,7,3,3
议,1,1,3,2
奉,5,2,1,1
筆,7,4,1,2
際,5,2,6,6
委,2,1,2,4
肩,5,4,2,2
轿,4,5,1,4
村,2,2,3,1
鑫,9,3,6,6
